site_url,api_base_url,orgao_parceiro_filtro,regras_coleta,coletado_em_utc,lista_ccusto,lista_projeto,lista_classificacao_recurso,lista_data_inicio,lista_data_fim,lista_valor,lista_instituicao_apoiada,lista_instituicao_contratante,lista_instituicao_executora,lista_status,lista_forma_contratacao,lista_modalidade,lista_confidencial,lista_instrumento_contratual,lista_coordenador,detalhe_apoiada,detalhe_classificacao_recurso,detalhe_contratada,detalhe_interviniente,detalhe_unidade_executora,detalhe_titulo_projeto,detalhe_status,detalhe_cod_controle_externo,detalhe_valor,detalhe_coordenador,detalhe_data_cadastro,detalhe_ccusto,detalhe_data_inicio,detalhe_data_fim,detalhe_emendas,detalhe_anexos_ccusto,detalhe_anexos_remanejamento,detalhe_anexos_prestacao_contas,detalhe_anexos_relatorio_tecnico
https://transparencia.funape.org.br/projetos/,https://transparencia-api.funape.org.br,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,"UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF | modalidades: P&D e Inovação, Pesquisa",2026-04-23T20:05:05+00:00,32.112,UM MODELO DE RESIDÊNCIA EM TI PARA TRIBUNAIS DE JUSTIÇA,Público,30/09/2024,29/09/2027,"15728801,97",UNIVERSIDADE FEDERAL DE GOIÁS - UFG,TRIBUNAL DE JUSTIÇA DO ESTADO DE GOIÁS,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,Ativo,CONTRATO,Pesquisa,false,,EDUARDO SIMÕES DE ALBUQUERQUE,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,Público,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,FUNDAÇÃO DE APOIO À PESQUISA - FUNAPE,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,UM MODELO DE RESIDÊNCIA EM TI PARA TRIBUNAIS DE JUSTIÇA,Ativo,--,"15728801,97",EDUARDO SIMÕES DE ALBUQUERQUE,19/01/2026,32.112,30/09/2024,29/09/2027,,"[{""id"": ""13117"", ""nome"": ""Contrato"", ""link"": ""https://arquivos.funape.org.br/centro_custo/32112/anexo_principal_2024-10-29_08-44-31.pdf"", ""data"": ""29/10/2024"", ""tipo"": ""pdf""}, {""id"": ""13118"", ""nome"": ""Plano de Trabalho"", ""link"": ""https://arquivos.funape.org.br/centro_custo/32112/arquivo_adicional_1_2024-10-29_08-44-31.pdf"", ""data"": ""29/10/2024"", ""tipo"": ""pdf""}]","[{""id"": ""13526"", ""nome"": ""Remanejamento"", ""link"": ""https://arquivos.funape.org.br/centro_custo/32112/anexo_principal_2024-12-05_11-57-35.pdf"", ""data"": ""05/12/2024"", ""tipo"": ""pdf""}, {""id"": ""14293"", ""nome"": ""Remanejamento"", ""link"": ""https://arquivos.funape.org.br/centro_custo/32112/anexo_principal_2025-02-21_08-49-45.pdf"", ""data"": ""21/02/2025"", ""tipo"": ""pdf""}, {""id"": ""14585"", ""nome"": ""Remanejamento"", ""link"": ""https://arquivos.funape.org.br/centro_custo/32112/anexo_principal_2025-03-26_11-56-05.pdf"", ""data"": ""26/03/2025"", ""tipo"": ""pdf""}, {""id"": ""14612"", ""nome"": ""Remanejamento"", ""link"": ""https://arquivos.funape.org.br/centro_custo/32112/anexo_principal_2025-03-28_09-19-41.pdf"", ""data"": ""28/03/2025"", ""tipo"": ""pdf""}, {""id"": ""14827"", ""nome"": ""Remanejamento"", ""link"": ""https://arquivos.funape.org.br/centro_custo/32112/anexo_principal_2025-04-17_09-23-28.pdf"", ""data"": ""17/04/2025"", ""tipo"": ""pdf""}, {""id"": ""15533"", ""nome"": ""Remanejamento"", ""link"": ""https://arquivos.funape.org.br/centro_custo/32112/anexo_principal_2025-06-25_14-50-39.pdf"", ""data"": ""25/06/2025"", ""tipo"": ""pdf""}, {""id"": ""15942"", ""nome"": ""Remanejamento"", ""link"": ""https://arquivos.funape.org.br/centro_custo/32112/anexo_principal_2025-07-21_16-06-47.pdf"", ""data"": ""21/07/2025"", ""tipo"": ""pdf""}, {""id"": ""16098"", ""nome"": ""Remanejamento"", ""link"": ""https://arquivos.funape.org.br/centro_custo/32112/anexo_principal_2025-08-01_11-42-29.pdf"", ""data"": ""01/08/2025"", ""tipo"": ""pdf""}, {""id"": ""16400"", ""nome"": ""Remanejamento"", ""link"": ""https://arquivos.funape.org.br/centro_custo/32112/anexo_principal_2025-08-27_10-58-37.pdf"", ""data"": ""27/08/2025"", ""tipo"": ""pdf""}, {""id"": ""16469"", ""nome"": ""Remanejamento"", ""link"": ""https://arquivos.funape.org.br/centro_custo/32112/anexo_principal_2025-09-02_16-08-47.pdf"", ""data"": ""02/09/2025"", ""tipo"": ""pdf""}, {""id"": ""17160"", ""nome"": ""Remanejamento"", ""link"": ""https://arquivos.funape.org.br/centro_custo/32112/anexo_principal_2025-10-30_10-56-00.pdf"", ""data"": ""30/10/2025"", ""tipo"": ""pdf""}, {""id"": ""17750"", ""nome"": ""Remanejamento"", ""link"": ""https://arquivos.funape.org.br/centro_custo/32112/anexo_principal_2025-12-18_09-45-25.pdf"", ""data"": ""18/12/2025"", ""tipo"": ""pdf""}, {""id"": ""18086"", ""nome"": ""Remanejamento"", ""link"": ""https://arquivos.funape.org.br/centro_custo/32112/anexo_principal_2026-01-19_13-44-16.pdf"", ""data"": ""19/01/2026"", ""tipo"": ""pdf""}]",[],[]
https://transparencia.funape.org.br/projetos/,https://transparencia-api.funape.org.br,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,"UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF | modalidades: P&D e Inovação, Pesquisa",2026-04-23T20:05:05+00:00,32.114,CENTRO DE COMPETÊNCIA EMBRAPII EM TECNOLOGIAS IMERSIVAS APLICADAS A MUNDOS VIRTUAIS,Público,21/10/2024,21/02/2029,14000000,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,FUNDAÇÃO DE AMPARO À PESQUISA DO ESTADO DE GOIÁS- FAPEG-GOIÁS,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,Ativo,CONVÊNIO,Pesquisa,false,04/2024,ARLINDO RODRIGUES GALVÃO FILHO,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,Público,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,FUNDAÇÃO DE APOIO À PESQUISA - FUNAPE,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,CENTRO DE COMPETÊNCIA EMBRAPII EM TECNOLOGIAS IMERSIVAS APLICADAS A MUNDOS VIRTUAIS,Ativo,04/2024,14000000,ARLINDO RODRIGUES GALVÃO FILHO,02/04/2026,32.114,21/10/2024,21/02/2029,,"[{""id"": ""13784"", ""nome"": ""Convênio"", ""link"": ""https://arquivos.funape.org.br/centro_custo/32114/anexo_principal_2025-01-10_11-16-29.pdf"", ""data"": ""10/01/2025"", ""tipo"": ""pdf""}, {""id"": ""13837"", ""nome"": ""Plano de Trabalho"", ""link"": ""https://arquivos.funape.org.br/centro_custo/32114/arquivo_adicional_1_2025-01-15_15-37-30.pdf"", ""data"": ""15/01/2025"", ""tipo"": ""pdf""}, {""id"": ""13838"", ""nome"": ""Publicação"", ""link"": ""https://arquivos.funape.org.br/centro_custo/32114/arquivo_adicional_2_2025-01-15_15-37-30.pdf"", ""data"": ""15/01/2025"", ""tipo"": ""pdf""}, {""id"": ""16689"", ""nome"": ""Anexo"", ""link"": ""https://arquivos.funape.org.br/centro_custo/32114/arquivo_adicional_1_2025-09-22_17-12-38.pdf"", ""data"": ""22/09/2025"", ""tipo"": ""pdf""}]","[{""id"": ""14555"", ""nome"": ""Remanejamento"", ""link"": ""https://arquivos.funape.org.br/centro_custo/32114/anexo_principal_2025-03-25_08-17-17.pdf"", ""data"": ""25/03/2025"", ""tipo"": ""pdf""}, {""id"": ""15251"", ""nome"": ""Remanejamento"", ""link"": ""https://arquivos.funape.org.br/centro_custo/32114/anexo_principal_2025-05-27_13-47-33.pdf"", ""data"": ""27/05/2025"", ""tipo"": ""pdf""}, {""id"": ""16561"", ""nome"": ""Remanejamento"", ""link"": ""https://arquivos.funape.org.br/centro_custo/32114/anexo_principal_2025-09-09_14-08-58.pdf"", ""data"": ""09/09/2025"", ""tipo"": ""pdf""}, {""id"": ""16691"", ""nome"": ""Remanejamento"", ""link"": ""https://arquivos.funape.org.br/centro_custo/32114/anexo_principal_2025-09-23_09-54-03.pdf"", ""data"": ""23/09/2025"", ""tipo"": ""pdf""}, {""id"": ""16953"", ""nome"": ""Remanejamento"", ""link"": ""https://arquivos.funape.org.br/centro_custo/32114/anexo_principal_2025-10-13_15-17-24.pdf"", ""data"": ""13/10/2025"", ""tipo"": ""pdf""}, {""id"": ""18596"", ""nome"": ""Remanejamento"", ""link"": ""https://arquivos.funape.org.br/centro_custo/32114/anexo_principal_2026-02-25_11-05-22.pdf"", ""data"": ""25/02/2026"", ""tipo"": ""pdf""}, {""id"": ""19098"", ""nome"": ""Remanejamento"", ""link"": ""https://arquivos.funape.org.br/centro_custo/32114/anexo_principal_2026-04-02_11-48-53.pdf"", ""data"": ""02/04/2026"", ""tipo"": ""pdf""}]","[{""nome"": ""PRESTACAO CONTAS PARCIAL"", ""data_inicial"": ""21/10/2024"", ""data_final"": ""12/10/2025"", ""links"": [{""id"": 0, ""link"": ""https://arquivos.funape.org.br/transparencia/transparencia_32_114_202511251764071282001.pdf"", ""tipo"": ""pdf""}, {""id"": 1, ""link"": ""https://arquivos.funape.org.br/transparencia/transparencia_32_114_202511251764071264001.xls"", ""tipo"": ""xls""}]}]",[]
https://transparencia.funape.org.br/projetos/,https://transparencia-api.funape.org.br,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,"UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF | modalidades: P&D e Inovação, Pesquisa",2026-04-23T20:05:05+00:00,78.209,"AVALIAÇÃO DE IMPACTO DA WEB 3.0: DESCENTRALIZADA, IMERSIVA, SEMÂNTICA, CENTRADA NO USUÁRIO E CONECTADA COM O MUNDO CIBERFÍSICO",Público,26/12/2022,12/12/2027,1364000,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,Ativo,CONTRATO,Pesquisa,false,532/2022,ELIOMAR ARAÚJO DE LIMA,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,Público,FUNDAÇÃO DE APOIO À PESQUISA - FUNAPE,--,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,"AVALIAÇÃO DE IMPACTO DA WEB 3.0: DESCENTRALIZADA, IMERSIVA, SEMÂNTICA, CENTRADA NO USUÁRIO E CONECTADA COM O MUNDO CIBERFÍSICO",Ativo,532/2022,1364000,ELIOMAR ARAÚJO DE LIMA,17/06/2025,78.209,26/12/2022,12/12/2027,,"[{""id"": ""7973"", ""nome"": ""Contrato"", ""link"": ""https://arquivos.funape.org.br/centro_custo/78209/anexo_principal_2023-01-10_09-28-29.pdf"", ""data"": ""10/01/2023"", ""tipo"": ""pdf""}, {""id"": ""7974"", ""nome"": ""Plano de Trabalho"", ""link"": ""https://arquivos.funape.org.br/centro_custo/78209/arquivo_adicional_1_2023-01-10_09-28-29.pdf"", ""data"": ""10/01/2023"", ""tipo"": ""pdf""}, {""id"": ""8213"", ""nome"": ""Anexo"", ""link"": ""https://arquivos.funape.org.br/centro_custo/78209/arquivo_adicional_1_2023-02-09_16-42-46.pdf"", ""data"": ""09/02/2023"", ""tipo"": ""pdf""}, {""id"": ""13698"", ""nome"": ""Aditivo"", ""link"": ""https://arquivos.funape.org.br/centro_custo/78209/arquivo_adicional_1_2024-12-26_15-54-00.pdf"", ""data"": ""26/12/2024"", ""tipo"": ""pdf""}, {""id"": ""13699"", ""nome"": ""Aditivo"", ""link"": ""https://arquivos.funape.org.br/centro_custo/78209/anexo_principal_2024-12-26_15-54-40.pdf"", ""data"": ""26/12/2024"", ""tipo"": ""pdf""}, {""id"": ""13734"", ""nome"": ""Publicação"", ""link"": ""https://arquivos.funape.org.br/centro_custo/78209/anexo_principal_2025-01-02_13-38-45.pdf"", ""data"": ""02/01/2025"", ""tipo"": ""pdf""}, {""id"": ""15500"", ""nome"": ""Aditivo"", ""link"": ""https://arquivos.funape.org.br/centro_custo/78209/anexo_principal_2025-06-17_13-39-11.pdf"", ""data"": ""17/06/2025"", ""tipo"": ""pdf""}, {""id"": ""15501"", ""nome"": ""Plano de Trabalho"", ""link"": ""https://arquivos.funape.org.br/centro_custo/78209/arquivo_adicional_1_2025-06-17_13-39-11.pdf"", ""data"": ""17/06/2025"", ""tipo"": ""pdf""}]","[{""id"": ""8199"", ""nome"": ""Remanejamento"", ""link"": ""https://arquivos.funape.org.br/centro_custo/78209/anexo_principal_2023-02-09_09-06-16.pdf"", ""data"": ""09/02/2023"", ""tipo"": ""pdf""}, {""id"": ""8421"", ""nome"": ""Remanejamento"", ""link"": ""https://arquivos.funape.org.br/centro_custo/78209/anexo_principal_2023-03-14_11-04-47.pdf"", ""data"": ""14/03/2023"", ""tipo"": ""pdf""}, {""id"": ""8840"", ""nome"": ""Remanejamento"", ""link"": ""https://arquivos.funape.org.br/centro_custo/78209/anexo_principal_2023-05-30_11-18-17.pdf"", ""data"": ""30/05/2023"", ""tipo"": ""pdf""}, {""id"": ""9180"", ""nome"": ""Remanejamento"", ""link"": ""https://arquivos.funape.org.br/centro_custo/78209/anexo_principal_2023-07-19_10-39-22.pdf"", ""data"": ""19/07/2023"", ""tipo"": ""pdf""}, {""id"": ""9545"", ""nome"": ""Remanejamento"", ""link"": ""https://arquivos.funape.org.br/centro_custo/78209/anexo_principal_2023-09-05_13-53-18.pdf"", ""data"": ""05/09/2023"", ""tipo"": ""pdf""}, {""id"": ""10117"", ""nome"": ""Remanejamento"", ""link"": ""https://arquivos.funape.org.br/centro_custo/78209/anexo_principal_2023-11-24_13-31-21.pdf"", ""data"": ""24/11/2023"", ""tipo"": ""pdf""}, {""id"": ""10902"", ""nome"": ""Remanejamento"", ""link"": ""https://arquivos.funape.org.br/centro_custo/78209/anexo_principal_2024-02-20_13-35-30.pdf"", ""data"": ""20/02/2024"", ""tipo"": ""pdf""}, {""id"": ""11101"", ""nome"": ""Remanejamento"", ""link"": ""https://arquivos.funape.org.br/centro_custo/78209/anexo_principal_2024-03-11_15-26-32.pdf"", ""data"": ""11/03/2024"", ""tipo"": ""pdf""}, {""id"": ""11229"", ""nome"": ""Remanejamento"", ""link"": ""https://arquivos.funape.org.br/centro_custo/78209/anexo_principal_2024-03-21_10-03-54.pdf"", ""data"": ""21/03/2024"", ""tipo"": ""pdf""}, {""id"": ""11650"", ""nome"": ""Remanejamento"", ""link"": ""https://arquivos.funape.org.br/centro_custo/78209/anexo_principal_2024-05-10_15-24-04.pdf"", ""data"": ""10/05/2024"", ""tipo"": ""pdf""}, {""id"": ""12071"", ""nome"": ""Remanejamento"", ""link"": ""https://arquivos.funape.org.br/centro_custo/78209/anexo_principal_2024-07-03_08-20-56.pdf"", ""data"": ""03/07/2024"", ""tipo"": ""pdf""}, {""id"": ""12176"", ""nome"": ""Remanejamento"", ""link"": ""https://arquivos.funape.org.br/centro_custo/78209/anexo_principal_2024-07-12_10-32-47.pdf"", ""data"": ""12/07/2024"", ""tipo"": ""pdf""}, {""id"": ""14506"", ""nome"": ""Remanejamento"", ""link"": ""https://arquivos.funape.org.br/centro_custo/78209/anexo_principal_2025-03-19_14-57-52.pdf"", ""data"": ""19/03/2025"", ""tipo"": ""pdf""}]","[{""nome"": ""PRESTACAO CONTAS PARCIAL"", ""data_inicial"": ""13/11/2024"", ""data_final"": ""30/04/2025"", ""links"": [{""id"": 0, ""link"": ""https://arquivos.funape.org.br/transparencia/transparencia_78_209_202505161747424363001.pdf"", ""tipo"": ""pdf""}, {""id"": 1, ""link"": ""https://arquivos.funape.org.br/transparencia/transparencia_78_209_202505161747424407001.xls"", ""tipo"": ""xls""}]}, {""nome"": ""PRESTACAO CONTAS PARCIAL"", ""data_inicial"": ""26/12/2022"", ""data_final"": ""12/06/2025"", ""links"": [{""id"": 0, ""link"": ""https://arquivos.funape.org.br/transparencia/transparencia_78_209_202602121770897347001.pdf"", ""tipo"": ""pdf""}, {""id"": 1, ""link"": ""https://arquivos.funape.org.br/transparencia/transparencia_78_209_202602121770897371001.xls"", ""tipo"": ""xls""}]}, {""nome"": ""PRESTACAO CONTAS PARCIAL"", ""data_inicial"": ""01/05/2025"", ""data_final"": ""10/11/2025"", ""links"": [{""id"": 0, ""link"": ""https://arquivos.funape.org.br/transparencia/transparencia_78_209_202511131763059014001.pdf"", ""tipo"": ""pdf""}, {""id"": 1, ""link"": ""https://arquivos.funape.org.br/transparencia/transparencia_78_209_202511131763059050001.xls"", ""tipo"": ""xls""}]}]",[]
https://transparencia.funape.org.br/projetos/,https://transparencia-api.funape.org.br,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,"UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF | modalidades: P&D e Inovação, Pesquisa",2026-04-23T20:05:05+00:00,80.061,IA PREDITIVA E GENERATIVA NA SECRETARIA DE ECONOMIA DO ESTADO DE GOIÁS,Público,14/10/2025,14/04/2029,7960680,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,SECRETARIA DE ESTADO DA ECONOMIA - ECONOMIA,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,Ativo,CONVÊNIO,Pesquisa,true,01/2025,MARCOS INACIO SEVERO DE ALMEIDA,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,Público,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,FUNDAÇÃO DE APOIO À PESQUISA - FUNAPE,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,IA PREDITIVA E GENERATIVA NA SECRETARIA DE ECONOMIA DO ESTADO DE GOIÁS,Ativo,01/2025,7960680,MARCOS INACIO SEVERO DE ALMEIDA,02/04/2026,80.061,14/10/2025,14/04/2029,,[],[],[],[]
https://transparencia.funape.org.br/projetos/,https://transparencia-api.funape.org.br,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,"UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF | modalidades: P&D e Inovação, Pesquisa",2026-04-23T20:05:05+00:00,88.000,IMPLANTAÇÃO DO CENTRO DE EXCELÊNCIA EM INTELIGÊNCIA ARTIFICIAL COMO UNIDADE EMBRAPII - ATIVIDADES DE OPERAÇÃO E GESTÃO DA UNIDADE EMBRAPII LOCAL,Privado,12/11/2020,30/08/2030,20000000,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,Ativo,TERMO DE AJUSTE,Pesquisa,true,SEI nº 1667969,ANDERSON DA SILVA SOARES,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,Privado,FUNDAÇÃO DE APOIO À PESQUISA - FUNAPE,--,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,IMPLANTAÇÃO DO CENTRO DE EXCELÊNCIA EM INTELIGÊNCIA ARTIFICIAL COMO UNIDADE EMBRAPII - ATIVIDADES DE OPERAÇÃO E GESTÃO DA UNIDADE EMBRAPII LOCAL,Ativo,SEI nº 1667969,20000000,ANDERSON DA SILVA SOARES,07/04/2026,88.000,12/11/2020,30/08/2030,,[],[],[],[]
https://transparencia.funape.org.br/projetos/,https://transparencia-api.funape.org.br,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,"UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF | modalidades: P&D e Inovação, Pesquisa",2026-04-23T20:05:05+00:00,88.305,PLATAFORMA DE BI APRIMORADA COM IA GENERATIVA: REDEFININDO A EXPERIÊNCIA DO USUÁRIO E A DESCOBERTA DE INSIGHTS - EMPRAPII,Privado,01/04/2025,31/07/2027,"688911,15",UNIVERSIDADE FEDERAL DE GOIÁS - UFG,PA-LATINOAMERICANA CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO LTDA,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,Ativo,CONTRATO,Pesquisa,true,Nº 72/2025,VAGNER JOSE DO SACRAMENTO RODRIGUES,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,Privado,FUNDAÇÃO DE APOIO À PESQUISA - FUNAPE,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,PLATAFORMA DE BI APRIMORADA COM IA GENERATIVA: REDEFININDO A EXPERIÊNCIA DO USUÁRIO E A DESCOBERTA DE INSIGHTS - EMPRAPII,Ativo,Nº 72/2025,"688911,15",VAGNER JOSE DO SACRAMENTO RODRIGUES,05/01/2026,88.305,01/04/2025,31/07/2027,,[],[],[],[]
https://transparencia.funape.org.br/projetos/,https://transparencia-api.funape.org.br,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,"UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF | modalidades: P&D e Inovação, Pesquisa",2026-04-23T20:05:05+00:00,88.306,PLATAFORMA DE BI APRIMORADA COM IA GENERATIVA: REDEFININDO A EXPERIÊNCIA DO USUÁRIO E A DESCOBERTA DE INSIGHTS - EMPRESA,Privado,01/04/2025,31/07/2027,1080000,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,PA-LATINOAMERICANA CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO LTDA,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,Ativo,CONTRATO,Pesquisa,true,Nº 72/2025,VAGNER JOSE DO SACRAMENTO RODRIGUES,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,Privado,FUNDAÇÃO DE APOIO À PESQUISA - FUNAPE,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,PLATAFORMA DE BI APRIMORADA COM IA GENERATIVA: REDEFININDO A EXPERIÊNCIA DO USUÁRIO E A DESCOBERTA DE INSIGHTS - EMPRESA,Ativo,Nº 72/2025,1080000,VAGNER JOSE DO SACRAMENTO RODRIGUES,03/12/2025,88.306,01/04/2025,31/07/2027,,[],[],[],[]
https://transparencia.funape.org.br/projetos/,https://transparencia-api.funape.org.br,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,"UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF | modalidades: P&D e Inovação, Pesquisa",2026-04-23T20:05:05+00:00,88.327,AMBIENTÔMICA NO MELHORAMENTO GENÉTICO: RECOMENDAÇÃO DE GENÓTIPOS DE MILHO - EMBRAPII,Privado,25/03/2025,25/12/2026,"120573,13",UNIVERSIDADE FEDERAL DE GOIÁS - UFG,SYNGENTA SEEDS LTDA,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,Ativo,CONTRATO,Pesquisa,true,Nº 64/2025,IWENS GERVASIO SENE JUNIOR,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,Privado,FUNDAÇÃO DE APOIO À PESQUISA - FUNAPE,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,AMBIENTÔMICA NO MELHORAMENTO GENÉTICO: RECOMENDAÇÃO DE GENÓTIPOS DE MILHO - EMBRAPII,Ativo,Nº 64/2025,"120573,13",IWENS GERVASIO SENE JUNIOR,21/05/2025,88.327,25/03/2025,25/12/2026,,[],[],[],[]
https://transparencia.funape.org.br/projetos/,https://transparencia-api.funape.org.br,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,"UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF | modalidades: P&D e Inovação, Pesquisa",2026-04-23T20:05:05+00:00,88.328,AMBIENTÔMICA NO MELHORAMENTO GENÉTICO: RECOMENDAÇÃO DE GENÓTIPOS DE MILHO - EMPRESA,Privado,25/03/2025,25/12/2026,180000,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,SYNGENTA SEEDS LTDA,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,Ativo,CONTRATO,Pesquisa,true,Nº 64/2025,IWENS GERVASIO SENE JUNIOR,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,Privado,FUNDAÇÃO DE APOIO À PESQUISA - FUNAPE,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,AMBIENTÔMICA NO MELHORAMENTO GENÉTICO: RECOMENDAÇÃO DE GENÓTIPOS DE MILHO - EMPRESA,Ativo,Nº 64/2025,180000,IWENS GERVASIO SENE JUNIOR,21/05/2025,88.328,25/03/2025,25/12/2026,,[],[],[],[]
https://transparencia.funape.org.br/projetos/,https://transparencia-api.funape.org.br,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,"UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF | modalidades: P&D e Inovação, Pesquisa",2026-04-23T20:05:05+00:00,88.329,TECNOLOGIAS DE INTELIGÊNCIA ARTIFICIAL COMO CONSULTOR EMPRESARIAL_EMPRESA,Público,25/03/2025,25/06/2026,150000,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,MATCH IT SERVICOS DE TECNOLOGIA LTDA,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,Ativo,CONTRATO,Pesquisa,true,n.º 462/2020 do processo SEI/UFG 23070.034800/2020,TACIANA NOVO KUDO,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,Público,FUNDAÇÃO DE APOIO À PESQUISA - FUNAPE,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,TECNOLOGIAS DE INTELIGÊNCIA ARTIFICIAL COMO CONSULTOR EMPRESARIAL_EMPRESA,Ativo,n.º 462/2020 do processo SEI/UFG 23070.034800/2020,150000,TACIANA NOVO KUDO,20/03/2026,88.329,25/03/2025,25/06/2026,,[],[],[],[]
